"person_id","family_id","community_id","county_id","province_id","cesd8","income_satis","income_rel","status_rel","age","gender","ethnicity_han","hukou_rural","urban","party_member","retired","pension","num_children_u16","family_size","edu_last_raw","edu_update","wordlist_raw","mathlist_raw","employ_status","smoke_age","handedness","interview_year","interview_month"
411169103,411169,606910,953,32,4,3,3,3,42,"male",1,1,1,0,0,0,1,2,4,4,1,1,"employed",1,"right",2022,7
411169104,411169,606910,953,32,7,3,1,1,42,"female",1,1,1,0,0,0,1,2,3,3,4,4,"employed",0,"right",2022,7
411511103,411511,207800,102,41,8,3,3,3,38,"male",1,1,0,0,0,0,0,1,4,4,1,1,"employed",1,"right",2022,7
411630103,654984,749746,2023,44,3,2,2,3,22,"male",1,1,1,0,0,0,1,1,4,4,7,4,"employed",0,"right",2022,11
411658103,655010,392066,1583,41,5,4,3,3,28,"female",1,1,1,0,0,0,0,2,5,7,5,1,"employed",0,"right",2022,8
312110103,655140,852047,94,31,3,2,2,4,49,"male",1,1,1,0,0,0,0,3,4,4,2,2,"employed",0,"right",2022,8
520211105,655553,712079,2485,41,9,3,2,1,23,"female",1,1,1,0,0,0,6,3,3,4,2,2,"out_of_labor_force",0,"1",2022,10
655553701,655553,712079,2485,41,4,2,3,3,22,"male",NA,NA,1,0,0,0,6,3,NA,4,3,1,"employed",0,"right",2022,11
410827102,655700,928884,110,41,1,4,4,4,45,"male",1,1,1,0,0,0,1,4,4,4,6,2,"employed",1,"right",2022,7
410827105,655700,928884,110,41,3,4,4,4,47,"female",1,1,1,0,0,0,1,4,4,4,1,1,"employed",0,"right",2022,7
410827108,655700,928884,110,41,4,5,3,3,25,"female",1,1,1,0,0,0,1,4,5,7,4,4,"employed",0,"right",2022,7
520439103,655717,975190,25,52,9,4,3,3,28,"female",1,1,0,0,0,0,3,5,4,4,7,3,"employed",0,"right",2022,8
655717651,655717,975190,25,52,8,2,1,1,33,"male",NA,NA,0,0,0,0,3,5,NA,4,3,1,"employed",0,"right",2022,8
520474103,655748,110100,26,52,0,4,3,3,28,"female",1,1,1,0,0,0,0,2,7,7,7,3,"employed",0,"right",2022,11
350190104,656425,111100,28,35,0,3,1,1,73,"male",1,1,0,0,0,0,0,2,3,3,6,2,"employed",1,"right",2022,7
360128103,656545,608360,127,44,6,4,1,2,29,"female",1,1,1,0,0,0,NA,4,7,6,NA,NA,"employed",0,"right",2022,8
441739106,657143,179798,2033,44,3,4,5,5,32,"female",NA,NA,1,0,0,0,3,1,4,4,3,2,"employed",0,"right",2022,12
620590104,657891,711628,2884,62,11,4,3,4,46,"female",1,1,1,0,0,0,1,1,4,4,4,4,"employed",0,"1",2022,7
411038107,658287,878001,1020,33,4,4,2,2,31,"male",1,1,1,0,0,0,2,1,7,7,8,4,"employed",0,"right",2022,11
411118103,658357,717063,1334,36,6,4,3,3,44,"male",1,1,0,0,0,0,3,1,3,3,5,1,"employed",1,"right",2022,8
621289103,658495,220500,134,62,5,4,2,3,40,"male",1,1,1,0,0,0,1,3,4,4,1,1,"employed",0,"right",2022,9
621289106,658495,220500,134,62,2,4,3,4,39,"female",1,1,1,0,0,0,1,3,4,4,1,1,"employed",0,"right",2022,10
621468104,658613,957344,9147,45,3,4,2,1,42,"male",1,1,1,0,0,0,4,3,3,3,1,1,"employed",1,"right",2022,9
411588104,658693,746014,2017,44,3,4,3,3,33,"male",1,1,1,0,0,0,2,1,5,5,1,1,"employed",0,"right",2022,8
410809103,511605,799580,177,11,5,4,2,1,34,"male",1,1,1,0,0,0,5,1,4,4,7,3,"employed",0,"1",2022,7
410822104,658739,881810,1045,33,4,4,3,3,24,"female",1,1,1,0,0,0,2,3,3,4,3,3,"out_of_labor_force",0,"right",2022,10
658739702,658739,881810,1045,33,6,3,4,3,24,"male",NA,NA,1,0,0,0,2,3,NA,4,2,1,"employed",0,"right",2022,10
520206106,659012,528060,23,52,2,4,4,4,23,"female",1,1,0,0,0,0,1,3,4,4,1,1,"employed",0,"right",2022,11
659012701,659012,528060,23,52,0,3,4,4,33,"male",NA,NA,0,0,0,0,1,3,NA,0,4,2,"employed",0,"right",2022,11
520213104,520213,333690,127,44,6,2,1,1,23,"male",1,1,0,0,0,0,1,1,5,4,2,2,"employed",0,"1",2022,8
420394102,659150,470898,1770,42,11,3,3,3,33,"female",1,1,1,1,0,0,0,1,8,8,3,3,"employed",1,"right",2022,7
520485103,659228,980627,26,52,16,4,3,4,45,"male",1,1,0,0,0,0,3,1,3,3,5,1,"employed",1,"1",2022,12
520517102,520517,956039,3622,44,2,3,2,2,47,"male",1,1,1,0,0,1,1,1,4,4,2,2,"employed",1,"right",2022,9
530129104,530129,672710,16,53,6,4,4,3,25,"male",1,1,1,0,0,0,0,1,4,4,8,4,"employed",1,"right",2022,7
530309103,530309,107200,18,53,14,4,4,4,20,"male",1,1,0,0,0,0,0,2,4,4,1,1,"employed",0,"right",2022,7
440273103,659829,328239,127,44,7,2,3,2,34,"male",1,1,1,0,0,0,2,1,5,5,2,1,"employed",1,"right",2022,7
440364103,659905,553380,1983,44,4,4,3,3,27,"male",1,1,1,0,0,0,0,1,5,6,3,3,"employed",0,"right",2022,11
440427105,659961,275931,2021,44,10,1,3,3,30,"male",1,1,1,0,0,0,2,4,6,6,5,1,"employed",0,"right",2022,12
440653103,660150,451747,2961,62,7,4,3,2,30,"female",1,1,0,0,0,0,2,4,5,5,3,3,"employed",0,"right",2022,8
441406102,660651,291438,2054,44,7,4,3,3,37,"male",1,1,1,0,0,0,3,4,4,4,7,3,"employed",1,"right",2022,8
441614105,660793,960580,8092,44,9,3,3,3,27,"female",1,1,1,0,0,0,2,3,4,4,2,2,"employed",0,"right",2022,9
660793601,660793,960580,8092,44,9,2,3,3,29,"male",1,1,1,0,0,0,2,3,3,3,1,1,"employed",1,"right",2022,12
130553103,660841,119900,49,13,7,4,3,1,33,"male",1,1,0,0,0,0,4,4,3,3,6,4,"employed",1,"1",2022,8
130553431,660841,119900,49,13,19,4,1,3,32,"female",1,1,0,0,0,0,4,4,4,4,7,1,"employed",0,"right",2022,8
130580103,660864,696773,49,13,15,2,3,3,32,"female",1,1,0,0,0,0,1,3,7,7,6,2,"employed",0,"right",2022,9
660864651,660864,696773,49,13,4,2,3,3,30,"male",NA,NA,0,0,0,0,1,3,NA,7,4,2,"employed",0,"right",2022,10
441838104,6609501,240178,1985,44,9,4,2,2,25,"male",1,1,1,0,0,0,0,2,4,4,7,3,"employed",1,"right",2022,8
610100103,610100,983961,2774,61,3,4,2,2,22,"male",1,1,1,0,0,0,0,1,5,6,3,3,"employed",1,"1",2022,8
441893107,660997,935546,2006,44,2,4,3,3,25,"male",1,1,1,0,0,0,0,1,5,7,8,4,"employed",0,"right",2022,8
130761431,661016,579948,50,13,10,4,3,2,35,"female",1,1,1,1,0,0,1,2,4,4,2,4,"employed",0,"1",2022,8
450325103,661343,764309,2165,45,2,4,4,4,24,"male",1,1,0,0,0,0,2,1,5,7,3,1,"employed",1,"right",2022,10
140347101,661590,129600,73,14,6,1,3,3,38,"male",1,1,0,1,0,0,3,4,5,7,7,3,"employed",1,"right",2022,8
140347102,661590,129600,73,14,4,4,3,3,37,"female",1,1,0,0,0,0,3,4,4,4,1,1,"employed",0,"right",2022,8
510121104,661690,855088,922,32,18,1,1,1,42,"female",1,1,1,0,0,0,3,4,6,6,8,4,"out_of_labor_force",1,"right",2022,7
661690651,661690,855088,922,32,5,5,3,2,39,"male",1,1,1,0,0,0,3,4,4,3,2,2,"employed",1,"1",2022,7
510141103,661703,962790,2293,51,9,2,2,3,28,"male",1,1,1,0,0,0,0,1,7,7,5,1,"employed",0,"right",2022,7
510337105,661857,115194,2289,51,3,4,3,3,26,"female",1,1,1,0,0,0,1,2,5,5,8,4,"employed",0,"right",2022,7
661857651,661857,115194,2289,51,6,5,5,5,34,"male",NA,NA,1,0,0,0,1,2,NA,5,1,1,"employed",0,"right",2022,7
140830103,661900,129000,72,14,7,1,1,1,25,"male",1,1,1,0,0,0,0,1,6,5,4,4,"employed",1,"right",2022,7
662231601,662231,972557,41,51,11,4,3,2,39,"male",1,1,1,0,0,0,1,3,5,5,2,1,"unemployed",1,"1",2022,11
510946103,662271,963067,2296,51,8,2,3,4,34,"male",1,1,1,1,0,0,1,3,7,7,2,2,"employed",1,"right",2022,7
662271601,662271,963067,2296,51,2,2,3,4,32,"female",1,1,1,1,0,0,1,3,8,8,1,1,"employed",0,"right",2022,7
510991101,662311,132200,80,51,10,4,3,3,58,"male",1,1,0,0,0,0,0,2,5,5,1,1,"employed",1,"right",2022,10
510991102,662311,132200,80,51,0,4,2,5,55,"female",1,1,0,0,0,0,0,2,4,4,2,2,"employed",0,"right",2022,10
520412104,662668,109900,25,52,10,4,3,3,40,"male",1,1,0,0,0,0,1,4,4,4,4,1,"employed",1,"right",2022,12
520412105,662668,109900,25,52,14,4,2,1,39,"female",1,1,0,0,0,0,1,4,3,4,1,2,"employed",0,"right",2022,11
662668701,662668,109900,25,52,11,2,2,2,19,"male",NA,NA,0,0,0,0,1,4,NA,4,3,2,"employed",0,"right",2022,12
621661103,621661,219400,131,62,0,5,3,4,20,"male",1,1,1,0,0,0,0,1,4,5,2,2,"employed",0,"right",2022,8
530055103,662866,107300,19,53,3,4,3,3,28,"male",1,1,0,0,0,0,0,1,4,4,2,2,"employed",1,"right",2022,7
530058105,662869,107600,19,53,3,1,3,4,42,"female",1,1,0,0,0,0,1,3,7,7,3,1,"employed",0,"1",2022,10
530131103,662924,106200,16,53,11,1,1,3,67,"female",1,1,0,0,0,1,5,5,0,0,7,3,"out_of_labor_force",0,"right",2022,7
663023651,663023,538719,1576,37,5,4,3,2,28,"male",NA,NA,0,0,0,0,2,5,NA,4,2,2,"employed",0,"right",2022,7
530415104,663178,596003,2566,53,15,4,3,3,29,"male",1,1,1,0,0,0,0,1,5,5,8,4,"employed",0,"right",2022,7
610012102,663277,287399,2005,44,2,3,4,4,45,"male",1,1,1,0,0,0,0,1,3,3,5,1,"employed",0,"right",2022,5
520395108,662654,109800,25,52,12,2,3,1,42,"female",1,1,0,1,0,0,2,1,3,3,2,2,"employed",0,"right",2022,7
610102105,663361,277092,2773,61,1,4,4,4,25,"female",1,1,1,0,0,0,2,3,6,6,3,3,"unemployed",0,"right",2022,7
663361701,663361,277092,2773,61,3,4,3,3,25,"male",NA,NA,1,0,0,0,2,3,NA,6,4,2,"employed",0,"right",2022,7
410456103,663412,795572,103,41,4,4,3,2,35,"female",1,1,0,0,0,0,3,5,4,4,1,1,"employed",0,"right",2022,11
663412501,663412,795572,103,41,8,3,3,3,37,"male",1,1,0,0,0,0,3,5,4,4,1,1,"employed",1,"right",2022,9
620186104,663732,326436,2238,46,7,2,3,3,26,"female",1,1,1,0,0,0,2,3,4,4,8,4,"employed",0,"right",2022,10
663732601,663732,326436,2238,46,3,4,3,3,32,"male",1,1,1,0,0,0,2,3,4,4,4,2,"employed",1,"right",2022,11
620293103,663825,996487,146,62,7,5,2,2,29,"female",1,1,0,0,0,0,3,3,3,3,4,2,"employed",0,"right",2022,11
663825701,663825,996487,146,62,10,4,2,1,25,"male",NA,NA,0,0,0,0,3,3,NA,3,4,2,"employed",0,"right",2022,12
620422101,663926,996930,8368,63,3,4,4,3,29,"male",1,1,1,0,0,0,1,3,5,5,7,3,"employed",1,"right",2022,10
663926601,663926,996930,8368,63,12,4,3,4,29,"female",1,1,1,0,0,0,1,3,5,5,4,2,"employed",0,"right",2022,10
132777551,664199,223300,141,62,2,4,3,3,33,"female",1,1,0,0,0,0,3,3,6,6,2,2,"employed",0,"right",2022,10
620761103,664199,223300,141,62,3,4,4,4,35,"male",1,1,0,0,0,0,3,3,4,4,4,2,"employed",1,"right",2022,10
620843103,664266,221000,135,62,15,5,3,5,52,"male",1,1,0,0,0,0,1,4,3,3,7,3,"employed",0,"right",2022,9
620843104,664266,221000,135,62,6,5,3,5,51,"female",1,1,0,0,0,0,1,4,0,0,8,4,"employed",0,"right",2022,9
211891104,664414,310831,169,11,7,4,2,2,27,"male",1,1,1,0,0,0,1,1,7,7,5,1,"employed",0,"1",2022,8
119569501,664416,802156,79,12,6,4,2,2,37,"female",1,1,1,0,0,0,2,4,5,5,2,2,"employed",0,"right",2022,7
130056103,664600,396578,47,13,23,2,5,5,58,"female",1,1,1,0,0,0,1,3,0,0,6,2,"employed",0,"right",2022,8
664600701,664600,396578,47,13,15,4,3,4,57,"male",NA,NA,1,0,0,0,1,3,NA,0,4,2,"employed",0,"right",2022,9
220025103,664622,671747,705,22,3,4,3,3,27,"male",1,1,0,0,0,0,0,2,7,7,4,4,"employed",1,"1",2022,7
621344103,6646971,796912,140,62,7,4,4,3,41,"male",1,1,1,1,0,0,1,4,4,4,6,2,"employed",0,"right",2022,8
621344105,6646971,796912,140,62,2,4,5,4,34,"female",1,1,1,0,0,0,1,4,4,4,6,2,"employed",0,"right",2022,8
621560103,664852,141239,144,62,5,5,3,3,29,"female",1,1,0,0,0,0,2,5,3,3,2,2,"employed",0,"right",2022,8
664852601,664852,141239,144,62,4,2,3,3,29,"male",1,1,0,0,0,0,2,5,0,0,3,1,"employed",1,"1",2022,9
621630104,664919,219400,131,62,11,4,2,2,31,"female",1,1,1,0,0,0,3,6,4,4,8,4,"employed",1,"right",2022,7
130681551,665082,120100,50,13,7,5,1,1,30,"female",1,1,1,0,0,0,2,3,4,4,1,1,"employed",0,"right",2022,9
130724104,665119,801436,79,12,1,4,3,2,23,"female",1,1,0,1,0,0,0,1,5,6,4,4,"employed",0,"right",2022,7
210764103,665155,157611,612,21,2,4,3,3,36,"male",1,1,1,0,0,0,1,3,7,7,1,1,"employed",0,"right",2022,8
665155651,665155,157611,612,21,7,3,2,5,34,"female",1,1,1,0,0,0,1,3,7,7,3,1,"employed",1,"1",2022,8
140025104,665429,815996,8297,14,11,2,3,3,28,"female",1,1,0,0,0,0,0,4,6,6,5,1,"employed",0,"1",2022,11
140150107,665537,983928,2774,61,8,5,3,3,24,"female",1,1,0,0,0,0,1,1,6,6,4,4,"employed",0,"right",2022,6
140444103,665761,700166,375,14,9,3,3,3,31,"male",1,1,1,0,0,0,0,2,7,7,3,3,"employed",0,"right",2022,7
665761701,665761,700166,375,14,0,3,4,4,29,"female",NA,NA,1,0,0,0,0,2,NA,7,1,1,"employed",0,"right",2022,8
340346103,6662521,555577,2101,44,8,4,3,2,33,"male",1,1,1,0,0,0,1,1,4,5,1,1,"employed",0,"1",2022,7
130413431,666313,765476,49,13,10,5,3,3,35,"female",1,1,1,0,0,0,2,4,4,4,2,2,"employed",0,"right",2022,7
520561103,520561,364713,1038,33,11,3,5,1,39,"female",1,1,0,0,0,0,1,3,0,0,1,1,"employed",0,"right",2022,7
520561104,520561,364713,1038,33,0,2,1,1,20,"male",1,1,0,0,0,0,1,3,4,4,1,1,"employed",0,"1",2022,7
520561106,520561,364713,1038,33,11,2,2,2,18,"female",1,1,0,0,0,0,1,3,3,4,2,2,"employed",0,"right",2022,7
140004101,140004,815874,8297,14,11,1,3,4,57,"female",1,1,0,0,0,0,0,4,4,4,7,3,"employed",0,"right",2022,8
140004103,140004,815874,8297,14,2,4,3,5,28,"male",1,1,0,0,0,0,0,4,5,5,8,4,"employed",1,"right",2022,7
140088103,666949,814293,8297,14,0,4,3,1,38,"female",1,1,0,0,0,0,2,1,4,4,2,2,"out_of_labor_force",0,"right",2022,7
209725551,667016,222039,1902,43,1,4,3,2,36,"male",1,1,1,0,0,0,1,4,7,7,2,2,"employed",1,"right",2022,7
430459103,667016,222039,1902,43,1,4,3,2,33,"female",1,1,1,0,0,0,1,4,6,7,4,2,"employed",0,"right",2022,7
510899104,510899,116800,41,51,3,4,4,4,44,"female",1,1,0,0,0,0,0,3,3,3,1,1,"employed",0,"right",2022,8
320202105,667968,772451,1329,36,7,3,3,1,29,"male",1,1,1,0,0,0,1,1,5,5,8,1,"employed",1,"right",2022,7
621458104,667991,567764,143,62,5,4,4,4,31,"female",1,1,1,1,0,0,5,9,4,4,7,3,"employed",0,"right",2022,6
667991551,667991,567764,143,62,8,3,4,3,33,"male",1,1,1,0,0,0,5,9,4,4,4,2,"employed",1,"1",2022,6
320356103,668077,367348,10,32,3,5,3,3,27,"female",1,1,1,1,0,0,1,3,6,6,2,2,"employed",0,"1",2022,7
668077651,668077,367348,10,32,6,4,3,3,28,"male",1,1,1,0,0,0,1,3,6,6,3,1,"employed",1,"1",2022,7
350036106,350036,110600,27,35,5,4,3,2,32,"male",1,1,0,0,0,0,4,4,4,4,4,2,"employed",1,"1",2022,6
360167104,668963,490550,2005,44,2,2,3,3,29,"male",1,1,1,1,0,0,1,1,8,8,3,3,"employed",0,"right",2022,8
360275105,669056,723996,13,36,5,4,3,3,39,"male",1,1,1,0,0,0,2,4,6,6,4,4,"employed",1,"right",2022,8
360275106,669056,723996,13,36,2,3,3,3,36,"female",1,1,1,0,0,0,2,4,5,5,5,1,"employed",0,"right",2022,10
210741104,669080,176381,156,21,2,4,3,3,26,"female",1,1,0,0,0,0,2,4,4,4,3,3,"employed",1,"right",2022,9
669080601,669080,176381,156,21,0,4,4,3,30,"male",1,1,0,0,0,0,2,4,4,4,3,2,"employed",1,"right",2022,10
370417105,669499,885812,8467,37,5,4,3,3,40,"female",1,1,0,0,0,0,1,3,4,4,8,4,"employed",0,"1",2022,6
130502102,669862,798249,175,11,7,4,3,1,61,"male",1,1,0,0,0,0,2,1,5,5,7,3,"employed",1,"right",2022,7
410248103,261102,640927,1626,41,6,2,3,2,38,"male",1,1,1,0,0,0,5,1,6,6,5,1,"employed",0,"right",2022,10
220018104,670165,124300,60,22,8,4,3,3,35,"female",1,1,0,0,0,0,1,3,6,6,2,2,"out_of_labor_force",0,"right",2022,5
670165601,670165,124300,60,22,3,4,4,3,36,"male",1,1,0,0,0,0,1,3,4,4,1,1,"employed",1,"right",2022,5
410460104,670177,914196,1584,41,7,3,3,3,23,"female",1,1,1,0,0,0,3,1,4,4,3,3,"employed",0,"right",2022,8
220094101,670236,416183,61,22,0,4,2,1,44,"female",1,1,1,0,0,0,0,2,5,5,8,4,"employed",0,"right",2022,7
130902104,670243,230081,46,13,12,2,2,1,35,"female",1,1,0,0,0,0,4,4,3,3,8,4,"employed",0,"right",2022,8
670243431,670243,230081,46,13,4,2,1,2,35,"male",1,1,0,0,0,0,4,4,4,4,3,1,"employed",1,"right",2022,8
411134103,670770,314228,1731,41,4,4,2,3,28,"female",1,1,0,0,0,0,2,4,4,4,1,1,"employed",0,"1",2022,9
230226101,670792,122100,55,23,2,2,3,3,65,"male",1,1,1,0,1,0,0,2,5,5,5,1,"out_of_labor_force",1,"right",2022,7
420054103,671377,429626,7,42,7,5,3,2,28,"female",1,1,1,0,0,0,0,1,7,7,3,3,"employed",0,"right",2022,8
430002103,430002,111300,29,43,5,5,5,5,45,"female",1,1,1,1,0,0,1,3,5,5,3,3,"employed",0,"right",2022,5
430002105,430002,111300,29,43,11,4,2,3,47,"male",1,1,1,0,0,0,1,3,6,6,5,1,"employed",0,"right",2022,6
430165104,671720,194559,115,44,3,4,3,3,25,"male",1,1,1,0,0,0,0,2,7,7,2,2,"employed",0,"right",2022,7
320070107,671787,869756,950,32,2,4,3,3,28,"male",1,1,1,0,0,0,1,2,6,7,6,2,"employed",0,"right",2022,6
671787651,671787,869756,950,32,0,4,3,3,28,"female",NA,NA,1,0,0,0,1,2,NA,7,3,2,"employed",0,"right",2022,6
320098101,671804,104700,12,32,4,3,3,4,55,"female",1,1,1,0,0,0,3,3,3,3,2,2,"employed",0,"right",2022,9
320226104,671898,218018,175,11,7,1,2,4,29,"female",1,1,1,0,0,0,0,1,7,8,7,3,"employed",0,"right",2022,7
430545108,671972,786596,127,44,9,4,3,3,21,"male",1,1,1,0,0,0,0,1,3,5,5,2,"employed",1,"right",2022,7
440478104,672401,295147,125,44,10,5,3,1,29,"female",1,1,0,0,0,0,2,3,4,4,2,2,"employed",0,"1",2022,9
340300103,672506,889428,1212,34,2,4,2,3,32,"female",1,1,1,0,0,0,0,2,7,7,6,2,"employed",0,"right",2022,8
672506701,672506,889428,1212,34,4,4,3,3,31,"male",NA,NA,1,0,0,0,0,2,NA,7,1,1,"employed",0,"right",2022,8
360292105,360292,105200,13,36,7,3,4,4,45,"female",1,1,0,0,0,0,3,6,4,4,2,2,"employed",0,"1",2022,11
370100103,673100,895469,1432,37,9,5,4,4,34,"female",NA,NA,1,0,0,0,1,3,7,8,1,1,"employed",0,"right",2022,8
673100701,673100,895469,1432,37,4,5,3,2,34,"male",NA,NA,1,0,0,0,1,3,NA,7,1,1,"employed",0,"right",2022,8
441532103,673124,217500,126,44,8,4,3,3,38,"male",1,1,0,0,0,0,2,1,4,4,1,1,"employed",1,"right",2022,9
441584104,673163,942909,2006,44,3,4,3,2,27,"male",1,1,1,0,0,0,3,1,4,4,3,3,"employed",0,"right",2022,10
320068101,673455,226570,12,32,4,4,3,3,30,"female",1,1,1,0,0,0,1,4,7,7,4,4,"employed",0,"right",2022,8
320068106,673455,226570,12,32,8,4,3,4,53,"female",1,1,1,0,0,0,1,4,3,3,1,1,"employed",0,"right",2022,8
320068551,673455,226570,12,32,5,4,2,1,30,"male",NA,NA,1,0,0,0,1,4,5,5,2,2,"employed",0,"right",2022,8
320218101,673560,795858,11,32,6,1,3,3,68,"male",1,1,1,0,1,0,2,1,3,3,1,1,"employed",1,"right",2022,7
673650431,673650,532602,2242,44,5,4,3,3,42,"male",1,1,1,0,0,0,4,6,7,7,1,1,"employed",1,"right",2022,10
410763101,410763,924306,109,41,6,4,3,3,58,"female",1,1,1,0,0,0,2,3,0,0,6,2,"out_of_labor_force",0,"right",2022,7
410815103,410815,355366,925,32,4,4,1,1,35,"male",1,1,1,0,0,0,2,2,5,5,1,1,"employed",1,"right",2022,5
410815431,410815,355366,925,32,8,4,2,2,33,"female",1,1,1,0,0,0,2,2,4,4,3,1,"employed",0,"right",2022,5
410816104,410816,924167,106,41,7,4,3,3,24,"male",1,1,1,0,0,0,0,1,5,5,6,2,"employed",0,"right",2022,5
350130104,674364,893746,528,35,3,1,3,2,35,"female",1,1,1,0,0,0,1,2,6,6,8,4,"out_of_labor_force",0,"right",2022,7
360053103,674461,380704,14,36,5,4,2,2,34,"female",1,1,0,0,0,0,1,5,4,4,6,4,"employed",0,"right",2022,7
674461601,674461,380704,14,36,9,2,1,1,34,"male",1,1,0,0,0,0,1,5,3,3,4,2,"employed",0,"right",2022,7
360137501,674524,507978,15,36,6,4,3,1,28,"female",1,1,1,0,0,0,2,1,4,4,1,1,"employed",0,"right",2022,8
360210105,674587,665856,15,36,4,4,3,2,25,"female",1,1,0,0,0,0,0,2,6,7,8,4,"employed",0,"right",2022,8
360277105,674640,213895,13,36,10,2,2,2,23,"male",1,1,1,0,0,0,3,2,5,7,5,1,"out_of_labor_force",0,"right",2022,7
370109102,674796,903217,6752,37,5,2,4,4,53,"male",1,1,0,0,0,0,0,3,4,4,5,1,"employed",1,"right",2022,7
370193103,674874,858100,91,31,0,4,3,3,29,"male",1,1,1,1,0,0,0,1,7,7,8,4,"employed",1,"right",2022,8
370208101,674889,795730,7498,37,2,5,5,5,58,"male",1,1,0,0,0,1,3,7,3,3,2,2,"employed",1,"right",2022,7
370208102,674889,795730,7498,37,13,5,2,3,52,"female",1,1,0,0,0,1,3,7,0,0,7,4,"employed",0,"right",2022,7
370208103,674889,795730,7498,37,2,4,3,3,35,"male",1,1,0,0,0,0,3,7,4,4,5,1,"employed",0,"right",2022,7
370208104,674889,795730,7498,37,6,4,3,2,33,"female",1,1,0,0,0,0,3,7,3,3,6,2,"employed",0,"right",2022,7
370554103,675200,758970,63,37,0,2,3,3,46,"male",1,1,1,1,0,0,0,3,5,5,1,1,"employed",1,"right",2022,10
370554104,675200,758970,63,37,4,2,3,3,44,"female",1,1,1,0,0,0,0,3,6,6,2,2,"employed",0,"right",2022,10
284421551,675271,932242,1741,42,2,4,3,3,42,"female",1,1,1,0,0,0,2,4,7,7,1,1,"employed",0,"right",2022,8
420049103,675271,932242,1741,42,7,3,3,3,42,"male",1,1,1,0,0,0,2,4,7,7,2,2,"out_of_labor_force",1,"right",2022,8
530090104,675529,358120,16,53,9,2,2,2,29,"female",1,1,1,1,0,0,3,3,7,7,6,2,"employed",0,"right",2022,7
675529651,675529,358120,16,53,2,2,2,2,33,"male",NA,NA,1,0,0,0,3,3,NA,6,3,2,"employed",0,"right",2022,8
410379103,675686,209377,103,41,6,2,3,3,22,"female",1,1,1,0,0,0,1,4,4,4,8,4,"out_of_labor_force",1,"right",2022,8
675686601,675686,209377,103,41,8,4,3,3,25,"male",1,1,1,0,0,0,1,4,5,5,1,1,"employed",1,"right",2022,8
410399101,675701,208200,103,41,12,2,3,3,56,"female",1,1,0,0,0,0,1,3,0,0,8,4,"employed",0,"1",2022,8
410399102,675701,208200,103,41,11,4,3,3,56,"male",1,1,0,0,0,0,1,3,4,4,1,1,"employed",1,"1",2022,8
410399103,675701,208200,103,41,9,5,3,3,24,"male",1,1,0,0,0,0,1,3,5,5,1,1,"employed",1,"right",2022,8
410650105,675919,366586,105,41,0,4,3,3,54,"female",1,1,1,0,1,0,2,3,4,4,8,4,"employed",0,"right",2022,8
410650112,675919,366586,105,41,9,4,3,3,21,"male",1,1,1,0,0,0,2,3,5,5,2,2,"employed",0,"right",2022,8
410813105,676044,210900,110,41,4,4,4,3,35,"male",1,1,0,0,0,0,4,4,4,4,4,1,"employed",0,"right",2022,7
410813431,676044,210900,110,41,5,5,5,5,33,"female",1,1,0,0,0,0,4,4,4,4,5,1,"employed",0,"right",2022,7
410959104,676186,263026,45,11,10,4,2,2,30,"male",1,1,1,0,0,0,0,1,6,6,2,2,"employed",1,"right",2022,8
410969105,676196,777122,2005,44,4,4,3,3,34,"male",1,1,1,0,0,0,2,2,7,7,7,3,"employed",0,"right",2022,11
411331104,676478,908618,1678,41,4,3,4,4,33,"female",1,1,0,0,0,0,2,3,5,5,4,4,"out_of_labor_force",0,"right",2022,11
676478601,676478,908618,1678,41,3,3,4,3,31,"male",NA,NA,0,0,0,0,2,3,5,5,1,2,"employed",0,"right",2022,12
411416103,676532,354519,90,31,4,4,3,3,51,"male",1,1,1,0,0,0,4,2,3,4,3,1,"employed",0,"1",2022,9
676772651,676772,396138,2773,61,2,5,4,4,27,"female",NA,NA,1,0,0,0,2,2,NA,7,1,1,"employed",0,"right",2022,7
610250103,676783,586975,2774,61,7,4,2,2,29,"male",1,1,1,0,0,0,0,1,7,7,7,3,"employed",0,"right",2022,7
411753103,676807,305291,2004,44,14,2,3,3,28,"male",1,1,1,0,0,0,0,1,7,7,8,4,"employed",1,"right",2022,9
620011104,676939,999203,3027,65,6,4,3,3,27,"male",1,1,1,0,0,0,1,1,6,6,5,1,"employed",1,"right",2022,8
620012104,6769401,477349,176,11,8,4,2,2,27,"male",1,1,1,0,0,0,1,1,7,7,3,3,"employed",1,"right",2022,9
420266101,677012,103300,9,42,6,2,2,2,68,"female",1,1,0,0,0,1,0,3,3,3,6,2,"employed",0,"right",2022,7
420266102,677012,103300,9,42,6,4,4,4,69,"male",1,1,0,0,1,0,0,3,4,4,7,3,"employed",1,"right",2022,8
441686111,677153,567749,121,44,10,4,5,5,36,"female",NA,NA,0,0,0,0,8,6,0,3,4,2,"employed",0,"right",2022,7
420456105,677161,251787,92,31,3,4,3,3,28,"male",1,1,1,0,0,0,0,2,7,7,5,1,"employed",1,"right",2022,7
677161701,677161,251787,92,31,1,3,3,3,26,"female",NA,NA,1,0,0,0,0,2,NA,8,4,1,"employed",0,"right",2022,8
430374105,677424,796563,31,43,7,5,4,4,30,"male",1,1,1,0,0,0,2,3,7,7,3,3,"employed",0,"right",2022,9
